claim,verdict,explanation,source,link,id
“Estados Unidos decide INVADIR VENEZUELA”.,false,"Después de la elección presidencial del 28 de julio, el Secretario de Estado de Estados Unidos, Anthony Blinken, expresó preocupación sobre los resultados y pidió la publicación de la tabulación detallada de los votos. (Captura de pantalla de publicación en Facebook) El 30 de julio, el Presidente Joe Biden dijo que habló con el presidente de Brasil sobre asuntos bilaterales y regionales, incluyendo la elección en Venezuela. ""Estamos de acuerdo en la necesidad de que las autoridades electorales venezolanas publiquen las cifras de votos completas, transparentes y detalladas, a nivel de los centros de votación.",Facebook posts,https://www.politifact.com/factchecks/2024/jul/31/facebook-posts/estados-unidos-decidio-invadir-a-venezuela-tras-la/,38119d93-bd00-4205-9842-0464b42ea129
“ESPN has fired Shannon Sharpe.”,false,USA Today Sports and other news outlets reported Sept. 12 that ESPN said Sharpe would continue to appear on the network. But ESPN told PolitiFact on Sept. 13 that Sharpe would continue to appear on the network as normally scheduled. He said he had talked to ESPN about the event and would continue to appear on the network.,Facebook posts,https://www.politifact.com/factchecks/2024/sep/13/facebook-posts/no-espn-has-not-fired-shannon-sharpe-for-x-rated-l/,7b216795-13bc-4c3e-8632-259dff92eda3
Video clips show Hurricane Milton hitting Florida “with wind speed 185 mph as Category 5”,false,"Hurricane Milton left a path of destruction as it made landfall Oct. 9 along Florida’s west coast. Hurricane Milton strengthened to a Category 5 storm when it was still over water, but by the time it hit Florida’s central west coast, it was a Category 3. An Oct. 9 TikTok video, accompanied by text that read, ""Hurricane Milton just (made) landfall in Florida with wind speed 185 mph as Category 5,"" claimed to show the storm's destruction.",TikTok posts,https://www.politifact.com/factchecks/2024/oct/15/tiktok-posts/hurricane-milton-devastated-florida-but-these-vide/,e3a7c8b8-e849-4be3-849e-750815006b74
Image shows the projected trajectory for a Hurricane Nadine is “the same path as Helene.”,false,"The projected trajectory looks like the same path as Helene because it is an image of Hurricane Helene’s projected trajectory. We rate claims this image shows the projected trajectory for a hurricane called Nadine False. The post included an image of a ""First Alert Weather"" map that says ""Tropical Tracker"" and shows the projected trajectory of a storm with wind gusts of up to 130 miles per hour.",Viral image,https://www.politifact.com/factchecks/2024/oct/11/viral-image/as-hurricane-milton-moved-away-from-florida-misinf/,c6648083-6200-4172-b08d-062a3721ff13
"El director general de la Organización Mundial de la Salud ""dice que ya no es emergencia sanitaria la viruela del mono"" en 2024.",false,"El director general de la OMS anunció una nueva emergencia de salud pública de importancia internacional en 2024 Un vocero de la OMS le confirmó a PolitiFact que el director general de la OMS declaró el aumento de casos de mpox como una emergencia de salud pública de importancia internacional en agosto de 2024. Tedros declaró la emergencia debido a la rápida propagación de casos de la mpox en el este de la República Democrática del Congo, la detección de la enfermedad en países vecinos, y por la posibilidad de una mayor propagación dentro y fuera de África. El video en Instagram es de mayo de 2023, cuando Tedros anunció el fin de la emergencia de salud pública internacional del mpox declarada en el 2022.",Instagram posts,https://www.politifact.com/factchecks/2024/aug/30/instagram-posts/la-emergencia-de-salud-publica-de-la-oms-debido-a/,af1b1bc7-5514-4c46-a103-63effa35a11d
World Economic Forum “document confirms 6 billion humans will die in 2025.”,pants-fire,"We found no reputable news organizations or credible information showing that a World Economic Forum document ""confirm(ed) 6 billion humans"" — or over 70% of the world’s population — will die in 2025. However, the article does not identify or link to any World Economic Forum document that meets that description. A supposed document from the World Economic Forum.",Instagram posts,https://www.politifact.com/factchecks/2024/aug/29/instagram-posts/no-evidence-of-a-world-economic-forum-document-tha/,4f30b7e1-f899-4271-8585-63236f0330b8
Video shows a missile strike on Israel.,false,"We rate the claim that a video shows an Iranian missile strike on Israel False. The lights in the media office’s video resemble those in the Instagram post. We geolocated the video and confirmed it shows Dubai Marina, an area on the Persian Gulf in Dubai, United Arab Emirates.",Instagram posts,https://www.politifact.com/factchecks/2024/oct/07/instagram-posts/video-shows-pyrotechnic-skydivers-in-united-arab-e/,1c5ba659-77ae-40ce-8bb6-38af871d6f4a
An image shows Taylor Swift responding to Elon Musk's X post about giving her a child by saying she's happy to take his daughter Vivian and ‘give her all the love and respect she deserves.’,false,"PolitiFact found no evidence of a response to Musk being shared on any of Swift’s other social media accounts, including Threads, Facebook, Instagram and TikTok. No such post appears on Swift’s X account, with the most recent update, a post she shared June 22, 2024, wishing Prince William a happy birthday. The ""Vivian"" in the fake Swift post seemingly refers to Vivian Wilson, Musk's transgender daughter, whom the tech CEO said was dead to him after being ""killed by the woke mind virus"" following her transition.",Threads posts,https://www.politifact.com/factchecks/2024/sep/18/threads-posts/taylor-swift-remains-mum-on-elon-musks-impregnatio/,233ba211-f0cf-4a98-b4e2-32a4fbf1802c
“Georgia coach Kirby Smart's family ends relationship with Taylor Swift: ‘We do not support her endorsement.’”,false,"Other social media accounts also shared the claim that the Smart family ended its relationship with Swift, but without a source. Kirby Smart, coach of the University of Georgia’s football team, shared news space with singer-songwriter Taylor Swift in July, when Smart’s wife and children traveled to Amsterdam to see an Eras Tour concert. No credible news outlets have reported on Smart’s family severing ties with Swift, which would be merit coverage considering the attention paid to his family members’ trip to the Netherlands.",Facebook posts,https://www.politifact.com/factchecks/2024/oct/01/facebook-posts/no-dawgs-university-of-georgia-coach-kirby-smart-d/,50c52198-5941-4b37-a0b9-a88bf49335b7
Ryan Routh appeared in a Blackrock commercial.,false,"""The latest Trump would be assassin — Ryan Routh ALSO appeared in a Blackrock Commercial just like Thomas Crooks,"" a Sept.16 X post reads. After his arrest, social media users shared a video of Routh that they say connects him to BlackRock Inc., a New York-based investment management company. The post is accompanied by a video clip of Routh in the crowd at a rally with an American flag tied around his neck.",X posts,https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,ae737970-3f73-4735-8b52-76817138cb6f
"“Kamala cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income.”",false,"The claim that the IRS would hire 87,000 IRS agents came from a 2021 Department of Treasury report that said the IRS would use the $80 billion from the Inflation Reduction Act to hire 86,852 full-time employees by 2031. Trump said Harris ""cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income."" In February 2023, the IRS proposed a new tip reporting program that would let service industry employers report tips voluntarily to help with tax compliance.",Donald Trump,https://www.politifact.com/factchecks/2024/aug/28/donald-trump/fact-check-trump-falsely-said-harris-voted-to-hire/,a4d3c323-dae4-4ec6-ac4d-86f2a81edf13
“Weatherman loses it live on air” during broadcast about Hurricane Helene.,false,"Hurricane Helene made landfall Sept. 26 in northwestern Florida as a Category 4 storm, but a video that purportedly shows a meteorologist describing Doppler radar imagery as ""Satan’s butthole"" isn’t an authentic weather broadcast. The person in this video is not meteorologist ""Jim Acosted"" but comedian Vincent Oshana, who made the video for the site Valuetainment. ""Helene is an ‘extremely dangerous’ Category 4 hurricane with maximum sustained wind speeds of 130 mph, but it pales compared to Vinnie’s ex-wife,"" a description of the video says on Valuetainment’s site.",Threads posts,https://www.politifact.com/factchecks/2024/oct/02/threads-posts/no-this-isnt-a-real-hurricane-helene-meteorologist/,4a9a95a0-cde7-4252-ac00-4f3dedae9bfe
"“Olympic boxer Imane Khelif fails gender test, stripped of all titles, lifetime ban and $25 million prize money revoked!”",false,"The International Olympic Committee’s Boxing Unit affirmed Khelif was eligible to compete in the Paris Olympics women’s boxing event. Following the controversy, neither the International Olympic Committee nor the International Boxing Association has issued any statements about a lifetime ban, revoking titles, or returning prize money. The claims stemmed from the Russian-led International Boxing Association disqualifying Khelif from competing in the 2023 World Championships after saying she failed to meet the gender eligibility requirements to compete in women’s sports following a blood test.",Facebook posts,https://www.politifact.com/factchecks/2024/sep/30/facebook-posts/no-imane-khelif-has-not-been-banned-from-boxing-fo/,a2a923b2-b398-4821-829c-592d234ab425
"Says Tim Walz said he carried weapons in war, but “he has not spent a day in a combat zone.”",true,"But was what Vance said about Walz not carrying weapons in combat accurate? Vance said that Walz said he carried weapons in war, but ""he has not spent a day in a combat zone."" Vance attacked Tim Walz on military record.",JD Vance,https://www.politifact.com/factchecks/2024/aug/12/jd-vance/walzs-2018-statement-implied-he-carried-weapons-in/,d08da3f2-46c6-4155-be9d-4813213de354
"""Los 750 dólares que nuestra generosa administración ha ofrecido a las víctimas del huracán Helene son un PRÉSTAMO! Tienen un año para devolverlo"".",pants-fire,"En la mayoría de los casos, las subvenciones de FEMA NO tienen que devolverse"". La ""Asistencia para Necesidades Graves"" de FEMA ofrece un pago único de $750 por hogar a los sobrevivientes de catástrofes que lo soliciten durante los primeros 30 días tras la declaración de la catástrofe. Algunas afirmaciones falsas se han centrado en los pagos de $750 de la Agencia Federal para el Manejo de Emergencias de Estados Unidos (FEMA, por sus siglas en inglés) para suministros esenciales.",X posts,https://www.politifact.com/factchecks/2024/oct/10/tweets/los-750-de-fema-para-las-victimas-del-huracan-hele/,a55a6fa0-3647-40c7-a713-afd1b4bc4140
Donald Trump “intends to cut” Medicare.,barely-true,"In his 2024 campaign, Trump has made clear that his Medicare policy is to make no cuts. As president, though, Trump regularly proposed policies that would have reduced Medicare spending. During the 2024 presidential campaign, Trump has repeatedly said he would not cut Medicare.",Kamala Harris,https://www.politifact.com/factchecks/2024/aug/07/kamala-harris/kamala-harris-says-donald-trump-intends-to-cut-med/,94fef09c-ca4c-4cc1-b76b-5ab32f705e16
“Coca-Cola cuts ties with Taylor Swift over (Kamala) Harris endorsement.”,false,"A Sept. 16 Facebook post styled to look like a news headline said, ""Coca-Cola cuts ties with Taylor Swift over Harris endorsement, ‘We don’t support her endorsement.’"" (Screengrab from Facebook) Users on Instagram and Threads made similar claims. We rate the claim that ""Coca-Cola cuts ties with Taylor Swift over Harris endorsement"" False. The Facebook post linked to an article on an unnamed website that said this endorsement prompted Coca-Cola to end its partnership with Swift because it ""clashes with the brand’s values of ‘unity and neutrality.’"" But the source of this claim is a satirical Facebook page called ""SpaceX Fanclub.""",Social Media,https://www.politifact.com/factchecks/2024/sep/18/social-media/not-the-real-thing-coca-cola-didnt-break-ties-with/,f29f1787-96c6-405d-8c1b-7ed98d7918da
Vice President Kamala Harris is “talking about bringing back the draft.”,pants-fire,"Even if it were to pass, however, such a provision would not bring back the draft. The provision would require women to register for the draft; it would not institute a draft. Trump said Harris is ""talking about bringing back the draft.""",Donald Trump,https://www.politifact.com/factchecks/2024/sep/18/donald-trump/donald-trump-falsely-says-kamala-harris-is-talking/,d7472c70-87ce-4c10-8504-f7af4031b123
The Biden administration stole $1 billion “from FEMA to use it for illegal migrants. … And FEMA is now busted. They don’t have any money.”,pants-fire,"The Biden-Harris administration requested the money from Congress, and Congress granted it to FEMA for the Shelter and Services program. And Trump’s administration, not Biden’s, shifted FEMA funding — including money from the Disaster Relief Fund — to address immigration. When Trump was president, his administration shifted FEMA funding, including money from the Disaster Relief Fund, to address immigration.",Donald Trump,https://www.politifact.com/factchecks/2024/oct/08/donald-trump/biden-administration-didnt-steal-1-billion-from-fe/,63b4e952-7c34-47b7-825a-42d903cf9b1d
"“On (Josh) Stein’s watch, rapes in North Carolina are up 53%.”",barely-true,It’s difficult to know how many rapes occurred in North Carolina under Stein’s watch because not all rapes are reported and not all rape reports lead to convictions. The claim is based on a total number of rapes reported over time — data that’s flawed because law enforcement agencies expanded their definition of what qualifies as rape while Stein was in office. The group cited North Carolina State Bureau of Investigation’s data on rape reports — data that has been affected by changes to how rape allegations are documented by law enforcement agencies.,Republican Governors Association,https://www.politifact.com/factchecks/2024/sep/17/republican-governors-association/anti-stein-ad-cherry-picks-stat-about-rape-in-nort/,a20a85a5-b82e-4856-b053-63669a940fa8
Says Kamala Harris proposed on X that “we have the next debate at a venue Donald Trump feels more comfortable: Jeffrey Epstein’s townhouse.”,false,"So, what Harris did post July 25 about Trump and debating? We rate claims Harris wrote an X post suggesting that she and Trump debate at Epstein’s house False. A supposed X post from Harris that same day appears to show the vice president connecting Trump to the deceased financier and convicted sex offender Jeffrey Epstein.",Viral image,https://www.politifact.com/factchecks/2024/jul/31/viral-image/vice-president-kamala-harris-didnt-suggest-debatin/,66dfeb36-5d67-4644-a3c0-41b2bb93afaa
"Vice President Kamala Harris responded, “Next question please,” when asked about the economy during an Aug. 29 CNN interview.",pants-fire,"Harris says, ""That’s it."" And Harris said, ""That’s it."" Harris gave the ""next question please"" answer when Bash asked: ""I want to ask you about your opponent, Donald Trump.",Social Media,https://www.politifact.com/factchecks/2024/sep/27/social-media/next-question-please-was-not-kamala-harris-respons/,f9837fc5-1bde-47b2-8d8f-620ff5c1ae30
"""Actornautas aparecen en los videos de la NASA desde hace años mostrando el set de filmación en el supuesto alunizaje”.",false,"Una publicación en Facebook dice que un video muestra que el primer aterrizaje a la Luna  de la NASA fue un engaño. El primer aterrizaje a la Luna si sucedió bajo la misión de Apollo 11 y el video de una supuesta actuación no es de la NASA, sino que fue creado como broma. ""ACTORNAUTAS aparecen en los videos de la NASA desde hace años mostrando el set de filmación en el supuesto alunizaje"", dice la publicación del 26 de mayo.",Facebook posts,https://www.politifact.com/factchecks/2024/aug/08/facebook-posts/no-este-video-no-muestra-que-la-nasa-fingio-el-ate/,c034d8b1-8e7d-453e-963c-7d7eb1fd1892
Este video muestra un robo de votos en la elección del 2024 en Venezuela.,false,"Después de la elección del 28 de julio, el Secretario de Estado de Estados Unidos, Anthony Blinken, quien estaba en Tokio, expresó preocupación de que el resultado de la elección venezolana ""no refleje la voluntad o los votos del pueblo venezolano"". The New York Times reportó el 28 de julio que ""en algunos centros de votación clave, los funcionarios electorales se negaron a entregar los recuentos en papel a los observadores electorales"" y que hubo reportes de intimidación de votantes e irregularidades. Las autoridades electorales de Venezuela declararon a Nicolás Maduro el ganador de las elecciones presidenciales del país, pero los candidatos de oposición cuestionan la integridad de los resultados.",Instagram posts,https://www.politifact.com/factchecks/2024/jul/30/instagram-posts/este-video-no-muestra-a-hombres-robando-urnas-elec/,4e352836-1fd0-4df5-b0b3-1259170e1458
Image shows Fox Business graphic titled “Tim Walz’s Communist Agenda.”,false,"We rate the claim that this image shows a Fox Business graphic titled ""Tim Walz’s Communist Agenda"" False. A social media post shared a graphic that appeared to come from Fox Business, highlighting items in Minnesota Gov. The Aug. 7 episode of ""Mornings with Maria Bartiromo"" did include a graphic titled ""Tim Walz’s Economic Scorecard,"" that looked similar to the altered one.",Facebook posts,https://www.politifact.com/factchecks/2024/aug/30/facebook-posts/fox-business-did-not-air-a-graphic-about-tim-walzs/,6e850cd8-fc39-417c-abb6-4e8de1056d7c
"Says Democratic opponent Tammy Baldwin ""gave stimulus checks to illegals.""",false,"May 2, 2022: PolitiFact rated Republican claims that U.S. Sen. Mark Kelly, D-Ariz., voted to give immigrants in the country illegally stimulus checks False. Here is a sampling: Sept. 4, 2024: PolitiFact rated Republican claims that U.S. Sen. Sherrod Brown, D-Ohio, voted to give immigrants in the country illegally stimulus checks False. April 2, 2021: Reuters rated claims that immigrants in the country illegally were eligible for stimulus checks False.",Eric Hovde,https://www.politifact.com/factchecks/2024/oct/11/eric-hovde/wisconsin-gop-challengers-ad-falsely-claims-dem-us/,9b9eed77-92c7-4c67-a805-e8b2f190dec6
Hurricane Helene was planned to seize land in North Carolina for lithium mining.,pants-fire,"We rate the claim that Hurricane Helene was planned to seize land in North Carolina for lithium mining Pants on Fire! The claim that the government is seizing North Carolina land for lithium mining is also ""false,"" spokespeople for the governor’s office and the state’s emergency management joint information center said. Some social media users said people engineered the hurricane to clear land in North Carolina to mine lithium, a metal used to power batteries for electric vehicles, smartphones and laptop computers.",Social Media,https://www.politifact.com/factchecks/2024/oct/08/social-media/hurricane-helene-wasnt-orchestrated-to-seize-land/,9ef620cd-d844-4be7-bf3d-6e222a2bf562
Ruben Gallego wants to “cut your Social Security.”,false,"Johnson said the Social Security 2100 Act would significantly expand Social Security across the board. He is also backed by groups, such as the Arizona Alliance for Retired Americans and the National Committee To Preserve Social Security and Medicare, that advocate for expanding Social Security. ""Kamala & Walz and Ruben Gallego want to cut your Social Security.",Kari Lake,https://www.politifact.com/factchecks/2024/aug/29/kari-lake/arizona-senate-candidate-ruben-gallego-has-not-adv/,3ae04371-99a8-4da6-9e1d-b646c368c056
"Says Donald Trump said, “Women are miserable — not sexy, not safe.”",false,reads what looks like a screenshot of a Truth Social post from Trump in all caps. But a purported Truth Social post from the Republican presidential nominee that alludes to this isn’t authentic. We rate claims this is an authentic Trump post False.,Threads posts,https://www.politifact.com/factchecks/2024/sep/26/threads-posts/no-this-isnt-an-authentic-truth-social-post-from-d/,f51d8f94-25b5-46ae-baf5-ee91ce09bdb7
"U.S. Sen. Jon Tester “voted to give taxpayer-funded health care to illegal immigrants.""",false,"An ad from Sheehy said Tester ""voted to give taxpayer-funded health care to illegal immigrants."" In 2013, during a series of budget bill amendments, Tester and other Democrats voted against a Republican-sponsored amendment that would have prohibited immigrants illegally in the country from qualifying for federally subsidized health care. But its passage would not have given ""taxpayer-funded health care to illegal immigrants.""",Tim Sheehy,https://www.politifact.com/factchecks/2024/sep/30/tim-sheehy/in-montana-senate-race-tim-sheehy-airs-inaccurate/,1cd6d4b0-8319-4d5e-8be8-a31c3d9725bc
"“In 2021, Minnesotans were roughly five times more likely to move to Florida than vice versa” because they were “fleeing” the state under Democratic Gov. Tim Walz.",half-true,"In 2021, almost four times as many Minnesotans moved to Florida than Floridians moved to Minnesota in 2021. DeSantis’ office, pointing to U.S. Census data, said that over 2021-22, ""up to five people moved to Florida from Minnesota for every person moving out of Florida to Minnesota."" Stefan Rayer, director of the University of Florida’s Population Program in the Bureau of Economic and Business Research, reviewed 2021 Census data and calculated that about 10,156 people moved from Minnesota to Florida and about 2,712 from Florida to Minnesota — a net gain of 7,444 people for Florida.",Ron DeSantis,https://www.politifact.com/factchecks/2024/aug/08/ron-desantis/more-minnesotans-move-to-florida-than-vice-versa-b/,c497caab-326c-40df-844d-0a17ab7b343f
The Federal Emergency Management Agency “is confiscating supplies and donations!”,false,"FEMA Press Secretary Daniel Llargues told PolitiFact that claims about FEMA confiscating emergency supplies are false. FEMA is not ""confiscating"" emergency supplies or donations meant for Hurricane Helene survivors. FEMA officials and local and state leaders in Tennessee and North Carolina said these statements are baseless.",Facebook posts,https://www.politifact.com/factchecks/2024/oct/06/facebook-posts/no-fema-other-emergency-responders-are-not-confisc/,d02596db-53a3-4eb6-b2b5-92cfd53a7bc5
Says John Fetterman said he’s “voting for Trump.”,false,"""Did Fetterman just say he’s voting for Trump,"" a Sept. 23 Threads post said. We rate claims Fetterman said he’s voting for Trump False. Fetterman posted another photo Sept. 21 giving a thumbs-up in Indiana County, Pennsylvania.",Threads posts,https://www.politifact.com/factchecks/2024/sep/25/threads-posts/no-democratic-sen-john-fetterman-didnt-say-hes-vot/,fd7a9707-e7bd-44bb-8bd8-9c30f2165bf8
U.S. Sen. Sherrod Brown voted to “allow transgender biological men to compete in girls’ sports.”,false,"Senate Leadership Fund Communications Director Torunn Sinclair said the amendments from Sen. Tommy Tuberville, R-Ala., hinged school funding on whether transgender women were allowed to compete in sports matching their gender identity. The amendments would have stripped federal funding from schools and colleges that allowed transgender girls and women to compete in sports matching their gender identity. He voted against two amendments to much broader spending bills that would have stripped funding from schools that allowed transgender athletes to compete in sports matching their gender identity.",Senate Leadership Fund,https://www.politifact.com/factchecks/2024/oct/10/senate-leadership-fund/republican-super-pac-twists-democratic-sen-sherrod/,fb761287-6466-4ae8-8695-b2e39d20f7b7
Minnesota Gov. Tim Walz gave a college football crowd “the bird.”,false,"Logue told CBS News that a Vance staffer tried to negotiate with the Primanti manager, who called the restaurant’s corporate office, and Vance eventually walked back into the restaurant. ""The manager told patrons, other Republicans, that Vance is not allowed to make a campaign stop at Primanti Brothers,"" Logue said. The video of Walz leaving the field isn’t crisp, but he’s not flipping someone off — he’s pointing.",Viral image,https://www.politifact.com/factchecks/2024/oct/11/viral-image/minnesota-gov-tim-walz-extended-a-finger-at-a-rece/,4862a0c2-d508-485f-94f8-37a796128398
